7/1/2019 22:58,"b""RT @AhmanSayyed: Guys if you are stuck near by Mahim, Bandra or Shivaji park please do contact me on 9773080709  I'll have all necessary ar\xe2\x80\xa6"""
,
7/1/2019 22:56,"b""Guys if you are stuck near by Mahim, Bandra or Shivaji park please do contact me on 9773080709  I'll have all neces\xe2\x80\xa6 https://t.co/tuqYL2WKRf"""
,
7/1/2019 22:54,b'#MumbaiRainsLiveUpdates\n\n#JVPD scheme is submerged dont even think of going there unless you are in a boat.\n\nRoad f\xe2\x80\xa6 https://t.co/anW3t2utyJ'
,
7/1/2019 22:52,b'Ward wise contact numbers of @mybmc control rooms\n#MumbaiRainsLiveUpdates #MumbaiRain #MumbaiRains #MumbaiRainsLive\xe2\x80\xa6 https://t.co/4OkpjJapgM'
,
7/1/2019 22:52,b'RT @uDGoswami: Western Railways help desk numbers for passenger enquiry #MumbaiRainsLiveUpdates #MumbaiRains #MumbaiRainsLive #MumbaiRain h\xe2\x80\xa6'
,
7/1/2019 22:51,b'RT @uDGoswami: Western Railways help desk numbers for passenger enquiry #MumbaiRainsLiveUpdates #MumbaiRains #MumbaiRainsLive #MumbaiRain h\xe2\x80\xa6'
,
7/1/2019 22:50,"b'Stay indoors, do not venture out, and be cooperative.\n#MumbaiRainsLive #MumbaiRain #MumabaiRain #Mumbai\xe2\x80\xa6 https://t.co/FZCCOUdIQV'"
,
7/1/2019 22:48,b'@goairlinesindia what is status of G8 317\nWater logged all around.. seems no chance to reach airport..\n#MumbaiRain'
,
7/1/2019 22:47,b'RT @Hiten_12: For this we pay taxes ? This is a life of Mumbaikar.  #MumbaiRain @RidlrMUM @mybmc @MumbaiPolice @CMOMaharashtra  @thakur_shi\xe2\x80\xa6'
,
7/1/2019 22:45,"b""M sure these are the scenes many #Mumbaikars are going to wake up to...\n\nCars submerged...flooding ....and it's sti\xe2\x80\xa6 https://t.co/Z3XO3sQFN9"""
,
7/1/2019 22:45,b'RT @BuzzLaundry: Is this Mumbai Airport runway during #MumbaiRains #MumbaiAirport #MumbaiRain https://t.co/A85Jr0qUbt'
,
7/1/2019 22:45,b'RT @uDGoswami: Western Railways help desk numbers for passenger enquiry #MumbaiRainsLiveUpdates #MumbaiRains #MumbaiRainsLive #MumbaiRain h\xe2\x80\xa6'
,
7/1/2019 22:45,b'RT @MickyGupta84: Here\xe2\x80\x99s what the Western Express Highway looks like right now! @ndtv reporting live tonight #MumbaiRainlive  #MumbaiRain #\xe2\x80\xa6'
,
7/1/2019 22:44,b'Can anyone please give me an update on flight operations in Mumbai airport? I am stuck at Goa airport and unsure wh\xe2\x80\xa6 https://t.co/mLvljQ8Yss'
,
7/1/2019 22:44,"b""RT @chin80: Can't fathom what @mybmc has done in last 3 years by digging Veera Desai Rd THRICE and laying pipes.\nScene rt now, after 1st ra\xe2\x80\xa6"""
,
7/1/2019 22:42,b'RT @uDGoswami: Western Railways help desk numbers for passenger enquiry #MumbaiRainsLiveUpdates #MumbaiRains #MumbaiRainsLive #MumbaiRain h\xe2\x80\xa6'
,
7/1/2019 22:42,b'4.12 am #Mumbaikars stay home #MumbaiRains crazy right now\nMore Crowd More Difficult to manage for @mybmc and\xe2\x80\xa6 https://t.co/tge3rAUpE7'
,
7/1/2019 22:41,"b'RT @Cherylaldis: Water levels have risen again in Tilak Nagar, Chembur near Tilak Nagar station road. The parked cars are slowly beginning\xe2\x80\xa6'"
,
7/1/2019 22:40,b'RT @gallinews: Parel Mumbai waterlogging Looks like City of Venice in Itay \n\n#Mumbai \n#MumbaiRain\n#MumbaiRainsLiveUpdates \n#MumbaiRainsLive\xe2\x80\xa6'
,
7/1/2019 22:40,"b'RT @Cherylaldis: Water levels have risen again in Tilak Nagar, Chembur near Tilak Nagar station road. The parked cars are slowly beginning\xe2\x80\xa6'"
,
7/1/2019 22:40,b'Western Railways help desk numbers for passenger enquiry #MumbaiRainsLiveUpdates #MumbaiRains #MumbaiRainsLive\xe2\x80\xa6 https://t.co/hYOTr7uSnT'
,
7/1/2019 22:39,b'Maharashtra School Education Minister Ashish Shelar: Would like to announce and confirm that 2nd July 2019 has been\xe2\x80\xa6 https://t.co/myheJBq7z1'
,
7/1/2019 22:37,"b'#MumbaiRain--Due to heavy water logging on tracks at Nallasopara, Virar &amp; Palghar, train nos 12904, 22904, 22928,12\xe2\x80\xa6 https://t.co/mU90bHRZSl'"
,
7/1/2019 22:37,b'#MumbaiRain -Western Railway: 16 UP &amp; DN main line trains have been regulated at various stations in Mumbai Divisio\xe2\x80\xa6 https://t.co/3fpBuD3Ojx'
,
7/1/2019 22:36,b'RT @goeldeepak09: @CPMumbaiPolice @MumbaiPolice A big thanks \xf0\x9f\x99\x8f to our Police serving in this hour..Seeing lady constables managing the traf\xe2\x80\xa6'
,
7/1/2019 22:36,"b""Bad things happen because Allah tests you. Allah will test you with good and bad. That's it.  \n\n#ZairaWaseem\xe2\x80\xa6 https://t.co/GJnwwnpzDO"""
,
7/1/2019 22:36,"b'RT @Cherylaldis: Water levels have risen again in Tilak Nagar, Chembur near Tilak Nagar station road. The parked cars are slowly beginning\xe2\x80\xa6'"
,
7/1/2019 22:36,"b'RT @Cherylaldis: Water levels have risen again in Tilak Nagar, Chembur near Tilak Nagar station road. The parked cars are slowly beginning\xe2\x80\xa6'"
,
7/1/2019 22:35,"b'Water levels have risen again in Tilak Nagar, Chembur near Tilak Nagar station road. The parked cars are slowly beg\xe2\x80\xa6 https://t.co/uhUnRxKJCR'"
,
7/1/2019 22:35,b'RT @Hiten_12: For this we pay taxes ? This is a life of Mumbaikar.  #MumbaiRain @RidlrMUM @mybmc @MumbaiPolice @CMOMaharashtra  @thakur_shi\xe2\x80\xa6'
,
7/1/2019 22:32,"b""Our bikes are totally drowned that's the situation of our area in Mira road...updates about other placeS?\xe2\x80\xa6 https://t.co/Iy5eLbTSf5"""
,
7/1/2019 22:32,b'RT @Bollywoodirect: #Monsoon is incomplete without this #RDBurman song. This song has 2 versions and both the version have their own beauty\xe2\x80\xa6'
,
7/1/2019 22:32,b'Heavy water logging on the lbs Marg road in Kurla. Avoid route completely. #MumbaiRain'
,
7/1/2019 22:30,b'#MumbaiRain it has gotten worst...!!! Goregaon west...! https://t.co/DVZISp1Hn4'
,
7/1/2019 22:28,"b'Really appricate the way movie journos helping mumbaikars with food, accommodation etc. Evn in midnight they are pr\xe2\x80\xa6 https://t.co/q4jTHXVGaX'"
,
7/1/2019 22:28,b'RT @pariraja1: Okay now this is getting annoying. No electricity since last 3 hours #MumbaiRainsLiveUpdates #MumbaiRain #MumbaiRainlive'
,
7/1/2019 22:28,b'@shubham51137783 Only if they allow us to leave the plane.. they are not allowing us to leave the plane to the term\xe2\x80\xa6 https://t.co/949T2m4Q3l'
,
7/1/2019 22:27,b'Okay now this is getting annoying. No electricity since last 3 hours #MumbaiRainsLiveUpdates #MumbaiRain #MumbaiRainlive'
,
7/1/2019 22:24,b'RT @VpillaiDisney: 3.40 am #Mumbaikars stay home #MumbaiRains crazy right now\nMore Crowd More Difficult to manage for @mybmc and @MumbaiPol\xe2\x80\xa6'
,
7/1/2019 22:20,b'#Maharashtra School Education Minister #AshishShelar: Would like to announce and confirm that July 2 has been decla\xe2\x80\xa6 https://t.co/ppFNJC72ji'
,
7/1/2019 22:20,b'RT @nitinspoojary: Google Maps right now in Mumbai \xf0\x9f\x8f\x8a\xf0\x9f\x9a\xa3\n#MumbaiRains #MumbaiRain #MumbaiRainsLiveUpdates #mumbaimonsoon #MumbaiRainlive #Goog\xe2\x80\xa6'
,
7/1/2019 22:14,b'RT @MickyGupta84: Here\xe2\x80\x99s what the Western Express Highway looks like right now! @ndtv reporting live tonight #MumbaiRainlive  #MumbaiRain #\xe2\x80\xa6'
,
7/1/2019 22:13,b'RT @VpillaiDisney: 3.40 am #Mumbaikars stay home #MumbaiRains crazy right now\nMore Crowd More Difficult to manage for @mybmc and @MumbaiPol\xe2\x80\xa6'
,
7/1/2019 22:13,"b'#MumbaiRain bad water logging in Andheri west Rto Lane Mumbai, Electricity disconnected may be to avoid Short-circu\xe2\x80\xa6 https://t.co/NhKbvVlel7'"
,
7/1/2019 22:12,b'RT @VpillaiDisney: 3.40 am #Mumbaikars stay home #MumbaiRains crazy right now\nMore Crowd More Difficult to manage for @mybmc and @MumbaiPol\xe2\x80\xa6'
,
7/1/2019 22:12,b'RT @nilesh_damani: A travel startup in Mumbai is offering an exclusive tour of\n\n- Andheri Flyover \n- Haji Ali Signal\n- Lalbaug Flyover\n- Mi\xe2\x80\xa6'
,
7/1/2019 22:11,b'RT @ArchitVakil: Anyone stuck in south mumbai (opera house) can come over to stay ! Dm me #rainhosts #MumbaiRains #MumbaiRainsLiveUpdates #\xe2\x80\xa6'
,
7/1/2019 22:11,b'3.40 am #Mumbaikars stay home #MumbaiRains crazy right now\nMore Crowd More Difficult to manage for @mybmc and\xe2\x80\xa6 https://t.co/vW6JPPjMJV'
,
7/1/2019 22:09,b'RT @nibandh: #Sion - #Panvel highway near #Kharghar #NaviMumbai #waterlogging #MumbaiRains #mumbairain #mumbaimonsoon @shobhasv @vasukip45\xe2\x80\xa6'
,
7/1/2019 22:09,"b'RT @iamimtiyazpatel: Mere friend ke ghar me pani lagatar badh raha he, uske husband other state gaye he, 2 chote bachhe he, unke saas sasur\xe2\x80\xa6'"
,
7/1/2019 22:08,"b'RT @BihanSengupta91: Alert: People stuck near Sasmira Road, Worli, please feel free to come over. DM for details. can provide tea/coffee an\xe2\x80\xa6'"
,
7/1/2019 22:05,"b""RT @Ananya_G98: This is the worst #MumbaiRain in a decade! Believe me even the #BMC can't do anything if there is a rainfall of this magnit\xe2\x80\xa6"""
,
7/1/2019 22:05,"b""RT @Ananya_G98: This is the worst #MumbaiRain in a decade! Believe me even the #BMC can't do anything if there is a rainfall of this magnit\xe2\x80\xa6"""
,
7/1/2019 22:05,b'RT @ANI: #Maharashtra: Water logging at LBS Road in Mumbai following heavy rainfall in the city. #MumbaiRain https://t.co/EFqAiPNJDK'
,
7/1/2019 22:05,b'@Adani_Elec_Mum any idea when will the power supply be restored? Almost 2 hours of no power supply now! #MumbaiRain #nopower #AdaniPower'
,
7/1/2019 22:04,"b'RT @iamimtiyazpatel: Mere friend ke ghar me pani lagatar badh raha he, uske husband other state gaye he, 2 chote bachhe he, unke saas sasur\xe2\x80\xa6'"
,
7/1/2019 22:03,b'@Alhad_Nene Absolutely! Feel privileged when I see those images! #MumbaiRainsLive #MumbaiRain'
,
7/1/2019 22:03,b'#MumbaiRainsLive #MumbaiRain #MumbaiRainsWithMidday #MumbaiTraffic at last some good news - a 45 min trip is now po\xe2\x80\xa6 https://t.co/mDf7VaYx47'
,
7/1/2019 22:02,b'RT @ANI: #Maharashtra: Water logging at LBS Road in Mumbai following heavy rainfall in the city. #MumbaiRain https://t.co/EFqAiPNJDK'
,
7/1/2019 22:02,b'RT @ivana_edwards: Govandi/Deonar water logged. Stay safe. #MumbaiRains #MumbaiRainsLiveUpdates #MumbaiRain #mumbaimonsoon https://t.co/aYr\xe2\x80\xa6'
,
7/1/2019 22:01,b'RT @ANI: #Maharashtra: Water logging at LBS Road in Mumbai following heavy rainfall in the city. #MumbaiRain https://t.co/EFqAiPNJDK'
,
7/1/2019 22:01,b'RT @Aksgupta123: #MumbaiRainsLiveUpdates #MumbaiRain #NaviMumbai Water logging at Millennium Towers in Sanpada. #Vashi \n@MumbaiLiveNews @Ro\xe2\x80\xa6'
,
7/1/2019 22:01,b'RT @twtsitcom: #MumbaiRain is conducting the audit of municipal bodies #saynotobribe'
,
7/1/2019 22:01,"b'@abpmajhatv Shame on the mumbai president for his hilarious statement, he should better be ready for next floods ,\xe2\x80\xa6 https://t.co/AfcYgxJMZT'"
,
7/1/2019 22:00,"b'RT @imABajaj: #SpiceJet #jaipur to #mumbai flight overshoots landing at Mumbai Airport, main runway shut! \nAll passengers and crew okay!!\xe2\x80\xa6'"
,
7/1/2019 21:59,b'RT @NegligibleVoter: Municipal Councillor Jaya Tiwana &amp; Yogita Koli Ji has arranged for alternate shelter at Koli Samaj Hall for the strand\xe2\x80\xa6'
,
